文件,节点类型,键,值,desc文本,行号,命名空间
objects.svg.2025_11_06_23_23_07.0.svg,rect,separator_over_height,0.0,"name = ChurchWall1;  #color = fill;  depth = 0.2;  height = 2.5;  side_texture = none;  #side_texture_scale = 2.0 1.25;  #side_texture_atlas_cell = 0 1 4 4 0.015625; separator_side_texture = none; #separator_side_texture_scale = 0.2 1.0; #separator_side_texture_atlas_cell = 2 1 4 4 0.03125 0.015625;  separator_top_texture = none; #separator_top_texture_scale = 0.2 1.0; #separator_top_texture_atlas_cell = 2 1 4 4 0.03125 0.03125;  #separator_color = stroke;  separator_over_height = 0.0;  separator_depth = 0.0;  penetrability = 0;  see_through = 0;  climbable = 0;",,
objects.svg.2025_11_06_23_23_07.0.svg,rect,separator_depth,0.0,"name = ChurchWall1;  #color = fill;  depth = 0.2;  height = 2.5;  side_texture = none;  #side_texture_scale = 2.0 1.25;  #side_texture_atlas_cell = 0 1 4 4 0.015625; separator_side_texture = none; #separator_side_texture_scale = 0.2 1.0; #separator_side_texture_atlas_cell = 2 1 4 4 0.03125 0.015625;  separator_top_texture = none; #separator_top_texture_scale = 0.2 1.0; #separator_top_texture_atlas_cell = 2 1 4 4 0.03125 0.03125;  #separator_color = stroke;  separator_over_height = 0.0;  separator_depth = 0.0;  penetrability = 0;  see_through = 0;  climbable = 0;",,
objects.svg.2025_11_06_23_23_07.0.svg,rect,penetrability,0,"name = ChurchWall1;  #color = fill;  depth = 0.2;  height = 2.5;  side_texture = none;  #side_texture_scale = 2.0 1.25;  #side_texture_atlas_cell = 0 1 4 4 0.015625; separator_side_texture = none; #separator_side_texture_scale = 0.2 1.0; #separator_side_texture_atlas_cell = 2 1 4 4 0.03125 0.015625;  separator_top_texture = none; #separator_top_texture_scale = 0.2 1.0; #separator_top_texture_atlas_cell = 2 1 4 4 0.03125 0.03125;  #separator_color = stroke;  separator_over_height = 0.0;  separator_depth = 0.0;  penetrability = 0;  see_through = 0;  climbable = 0;",,
objects.svg.2025_11_06_23_23_07.0.svg,rect,see_through,0,"name = ChurchWall1;  #color = fill;  depth = 0.2;  height = 2.5;  side_texture = none;  #side_texture_scale = 2.0 1.25;  #side_texture_atlas_cell = 0 1 4 4 0.015625; separator_side_texture = none; #separator_side_texture_scale = 0.2 1.0; #separator_side_texture_atlas_cell = 2 1 4 4 0.03125 0.015625;  separator_top_texture = none; #separator_top_texture_scale = 0.2 1.0; #separator_top_texture_atlas_cell = 2 1 4 4 0.03125 0.03125;  #separator_color = stroke;  separator_over_height = 0.0;  separator_depth = 0.0;  penetrability = 0;  see_through = 0;  climbable = 0;",,
objects.svg.2025_11_06_23_23_07.0.svg,rect,climbable,0,"name = ChurchWall1;  #color = fill;  depth = 0.2;  height = 2.5;  side_texture = none;  #side_texture_scale = 2.0 1.25;  #side_texture_atlas_cell = 0 1 4 4 0.015625; separator_side_texture = none; #separator_side_texture_scale = 0.2 1.0; #separator_side_texture_atlas_cell = 2 1 4 4 0.03125 0.015625;  separator_top_texture = none; #separator_top_texture_scale = 0.2 1.0; #separator_top_texture_atlas_cell = 2 1 4 4 0.03125 0.03125;  #separator_color = stroke;  separator_over_height = 0.0;  separator_depth = 0.0;  penetrability = 0;  see_through = 0;  climbable = 0;",,
objects.svg.2025_11_06_23_23_07.0.svg,rect,name,BrickWall3,"name = BrickWall3; color = fill; depth = 0.6; height = 2.5; side_texture = wall_atlas1.png; side_texture_scale = 2.0 2.0; side_texture_atlas_cell = 2 0 8 8 0.0078125; side_cutout_texture = cutout.png; side_cutout_texture_channel = 1; side_cutout_texture_scale = 15 15; top_texture = wall_atlas1.png; top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; top_texture_scale = 2.0 0.4; separator_side_texture = wall_atlas1.png; separator_side_texture_scale = 2.0 2.0; separator_side_texture_atlas_cell = 2 0 8 8 0.0078125; separator_top_texture = wall_atlas1.png; separator_top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; separator_top_texture_scale = 0.5 0.5; separator_color = fill; separator_over_height = 0.0; separator_depth = 0.0;",,
objects.svg.2025_11_06_23_23_07.0.svg,rect,color,fill,"name = BrickWall3; color = fill; depth = 0.6; height = 2.5; side_texture = wall_atlas1.png; side_texture_scale = 2.0 2.0; side_texture_atlas_cell = 2 0 8 8 0.0078125; side_cutout_texture = cutout.png; side_cutout_texture_channel = 1; side_cutout_texture_scale = 15 15; top_texture = wall_atlas1.png; top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; top_texture_scale = 2.0 0.4; separator_side_texture = wall_atlas1.png; separator_side_texture_scale = 2.0 2.0; separator_side_texture_atlas_cell = 2 0 8 8 0.0078125; separator_top_texture = wall_atlas1.png; separator_top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; separator_top_texture_scale = 0.5 0.5; separator_color = fill; separator_over_height = 0.0; separator_depth = 0.0;",,
objects.svg.2025_11_06_23_23_07.0.svg,rect,depth,0.6,"name = BrickWall3; color = fill; depth = 0.6; height = 2.5; side_texture = wall_atlas1.png; side_texture_scale = 2.0 2.0; side_texture_atlas_cell = 2 0 8 8 0.0078125; side_cutout_texture = cutout.png; side_cutout_texture_channel = 1; side_cutout_texture_scale = 15 15; top_texture = wall_atlas1.png; top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; top_texture_scale = 2.0 0.4; separator_side_texture = wall_atlas1.png; separator_side_texture_scale = 2.0 2.0; separator_side_texture_atlas_cell = 2 0 8 8 0.0078125; separator_top_texture = wall_atlas1.png; separator_top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; separator_top_texture_scale = 0.5 0.5; separator_color = fill; separator_over_height = 0.0; separator_depth = 0.0;",,
objects.svg.2025_11_06_23_23_07.0.svg,rect,height,2.5,"name = BrickWall3; color = fill; depth = 0.6; height = 2.5; side_texture = wall_atlas1.png; side_texture_scale = 2.0 2.0; side_texture_atlas_cell = 2 0 8 8 0.0078125; side_cutout_texture = cutout.png; side_cutout_texture_channel = 1; side_cutout_texture_scale = 15 15; top_texture = wall_atlas1.png; top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; top_texture_scale = 2.0 0.4; separator_side_texture = wall_atlas1.png; separator_side_texture_scale = 2.0 2.0; separator_side_texture_atlas_cell = 2 0 8 8 0.0078125; separator_top_texture = wall_atlas1.png; separator_top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; separator_top_texture_scale = 0.5 0.5; separator_color = fill; separator_over_height = 0.0; separator_depth = 0.0;",,
objects.svg.2025_11_06_23_23_07.0.svg,rect,side_texture,wall_atlas1.png,"name = BrickWall3; color = fill; depth = 0.6; height = 2.5; side_texture = wall_atlas1.png; side_texture_scale = 2.0 2.0; side_texture_atlas_cell = 2 0 8 8 0.0078125; side_cutout_texture = cutout.png; side_cutout_texture_channel = 1; side_cutout_texture_scale = 15 15; top_texture = wall_atlas1.png; top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; top_texture_scale = 2.0 0.4; separator_side_texture = wall_atlas1.png; separator_side_texture_scale = 2.0 2.0; separator_side_texture_atlas_cell = 2 0 8 8 0.0078125; separator_top_texture = wall_atlas1.png; separator_top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; separator_top_texture_scale = 0.5 0.5; separator_color = fill; separator_over_height = 0.0; separator_depth = 0.0;",,
objects.svg.2025_11_06_23_23_07.0.svg,rect,side_texture_scale,2.0 2.0,"name = BrickWall3; color = fill; depth = 0.6; height = 2.5; side_texture = wall_atlas1.png; side_texture_scale = 2.0 2.0; side_texture_atlas_cell = 2 0 8 8 0.0078125; side_cutout_texture = cutout.png; side_cutout_texture_channel = 1; side_cutout_texture_scale = 15 15; top_texture = wall_atlas1.png; top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; top_texture_scale = 2.0 0.4; separator_side_texture = wall_atlas1.png; separator_side_texture_scale = 2.0 2.0; separator_side_texture_atlas_cell = 2 0 8 8 0.0078125; separator_top_texture = wall_atlas1.png; separator_top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; separator_top_texture_scale = 0.5 0.5; separator_color = fill; separator_over_height = 0.0; separator_depth = 0.0;",,
objects.svg.2025_11_06_23_23_07.0.svg,rect,side_texture_atlas_cell,2 0 8 8 0.0078125,"name = BrickWall3; color = fill; depth = 0.6; height = 2.5; side_texture = wall_atlas1.png; side_texture_scale = 2.0 2.0; side_texture_atlas_cell = 2 0 8 8 0.0078125; side_cutout_texture = cutout.png; side_cutout_texture_channel = 1; side_cutout_texture_scale = 15 15; top_texture = wall_atlas1.png; top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; top_texture_scale = 2.0 0.4; separator_side_texture = wall_atlas1.png; separator_side_texture_scale = 2.0 2.0; separator_side_texture_atlas_cell = 2 0 8 8 0.0078125; separator_top_texture = wall_atlas1.png; separator_top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; separator_top_texture_scale = 0.5 0.5; separator_color = fill; separator_over_height = 0.0; separator_depth = 0.0;",,
objects.svg.2025_11_06_23_23_07.0.svg,rect,side_cutout_texture,cutout.png,"name = BrickWall3; color = fill; depth = 0.6; height = 2.5; side_texture = wall_atlas1.png; side_texture_scale = 2.0 2.0; side_texture_atlas_cell = 2 0 8 8 0.0078125; side_cutout_texture = cutout.png; side_cutout_texture_channel = 1; side_cutout_texture_scale = 15 15; top_texture = wall_atlas1.png; top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; top_texture_scale = 2.0 0.4; separator_side_texture = wall_atlas1.png; separator_side_texture_scale = 2.0 2.0; separator_side_texture_atlas_cell = 2 0 8 8 0.0078125; separator_top_texture = wall_atlas1.png; separator_top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; separator_top_texture_scale = 0.5 0.5; separator_color = fill; separator_over_height = 0.0; separator_depth = 0.0;",,
objects.svg.2025_11_06_23_23_07.0.svg,rect,side_cutout_texture_channel,1,"name = BrickWall3; color = fill; depth = 0.6; height = 2.5; side_texture = wall_atlas1.png; side_texture_scale = 2.0 2.0; side_texture_atlas_cell = 2 0 8 8 0.0078125; side_cutout_texture = cutout.png; side_cutout_texture_channel = 1; side_cutout_texture_scale = 15 15; top_texture = wall_atlas1.png; top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; top_texture_scale = 2.0 0.4; separator_side_texture = wall_atlas1.png; separator_side_texture_scale = 2.0 2.0; separator_side_texture_atlas_cell = 2 0 8 8 0.0078125; separator_top_texture = wall_atlas1.png; separator_top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; separator_top_texture_scale = 0.5 0.5; separator_color = fill; separator_over_height = 0.0; separator_depth = 0.0;",,
objects.svg.2025_11_06_23_23_07.0.svg,rect,side_cutout_texture_scale,15 15,"name = BrickWall3; color = fill; depth = 0.6; height = 2.5; side_texture = wall_atlas1.png; side_texture_scale = 2.0 2.0; side_texture_atlas_cell = 2 0 8 8 0.0078125; side_cutout_texture = cutout.png; side_cutout_texture_channel = 1; side_cutout_texture_scale = 15 15; top_texture = wall_atlas1.png; top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; top_texture_scale = 2.0 0.4; separator_side_texture = wall_atlas1.png; separator_side_texture_scale = 2.0 2.0; separator_side_texture_atlas_cell = 2 0 8 8 0.0078125; separator_top_texture = wall_atlas1.png; separator_top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; separator_top_texture_scale = 0.5 0.5; separator_color = fill; separator_over_height = 0.0; separator_depth = 0.0;",,
objects.svg.2025_11_06_23_23_07.0.svg,rect,top_texture,wall_atlas1.png,"name = BrickWall3; color = fill; depth = 0.6; height = 2.5; side_texture = wall_atlas1.png; side_texture_scale = 2.0 2.0; side_texture_atlas_cell = 2 0 8 8 0.0078125; side_cutout_texture = cutout.png; side_cutout_texture_channel = 1; side_cutout_texture_scale = 15 15; top_texture = wall_atlas1.png; top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; top_texture_scale = 2.0 0.4; separator_side_texture = wall_atlas1.png; separator_side_texture_scale = 2.0 2.0; separator_side_texture_atlas_cell = 2 0 8 8 0.0078125; separator_top_texture = wall_atlas1.png; separator_top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; separator_top_texture_scale = 0.5 0.5; separator_color = fill; separator_over_height = 0.0; separator_depth = 0.0;",,
objects.svg.2025_11_06_23_23_07.0.svg,rect,top_texture_atlas_cell,2 4 8 16 0.0078125 0.015625,"name = BrickWall3; color = fill; depth = 0.6; height = 2.5; side_texture = wall_atlas1.png; side_texture_scale = 2.0 2.0; side_texture_atlas_cell = 2 0 8 8 0.0078125; side_cutout_texture = cutout.png; side_cutout_texture_channel = 1; side_cutout_texture_scale = 15 15; top_texture = wall_atlas1.png; top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; top_texture_scale = 2.0 0.4; separator_side_texture = wall_atlas1.png; separator_side_texture_scale = 2.0 2.0; separator_side_texture_atlas_cell = 2 0 8 8 0.0078125; separator_top_texture = wall_atlas1.png; separator_top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; separator_top_texture_scale = 0.5 0.5; separator_color = fill; separator_over_height = 0.0; separator_depth = 0.0;",,
objects.svg.2025_11_06_23_23_07.0.svg,rect,top_texture_scale,2.0 0.4,"name = BrickWall3; color = fill; depth = 0.6; height = 2.5; side_texture = wall_atlas1.png; side_texture_scale = 2.0 2.0; side_texture_atlas_cell = 2 0 8 8 0.0078125; side_cutout_texture = cutout.png; side_cutout_texture_channel = 1; side_cutout_texture_scale = 15 15; top_texture = wall_atlas1.png; top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; top_texture_scale = 2.0 0.4; separator_side_texture = wall_atlas1.png; separator_side_texture_scale = 2.0 2.0; separator_side_texture_atlas_cell = 2 0 8 8 0.0078125; separator_top_texture = wall_atlas1.png; separator_top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; separator_top_texture_scale = 0.5 0.5; separator_color = fill; separator_over_height = 0.0; separator_depth = 0.0;",,
objects.svg.2025_11_06_23_23_07.0.svg,rect,separator_side_texture,wall_atlas1.png,"name = BrickWall3; color = fill; depth = 0.6; height = 2.5; side_texture = wall_atlas1.png; side_texture_scale = 2.0 2.0; side_texture_atlas_cell = 2 0 8 8 0.0078125; side_cutout_texture = cutout.png; side_cutout_texture_channel = 1; side_cutout_texture_scale = 15 15; top_texture = wall_atlas1.png; top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; top_texture_scale = 2.0 0.4; separator_side_texture = wall_atlas1.png; separator_side_texture_scale = 2.0 2.0; separator_side_texture_atlas_cell = 2 0 8 8 0.0078125; separator_top_texture = wall_atlas1.png; separator_top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; separator_top_texture_scale = 0.5 0.5; separator_color = fill; separator_over_height = 0.0; separator_depth = 0.0;",,
objects.svg.2025_11_06_23_23_07.0.svg,rect,separator_side_texture_scale,2.0 2.0,"name = BrickWall3; color = fill; depth = 0.6; height = 2.5; side_texture = wall_atlas1.png; side_texture_scale = 2.0 2.0; side_texture_atlas_cell = 2 0 8 8 0.0078125; side_cutout_texture = cutout.png; side_cutout_texture_channel = 1; side_cutout_texture_scale = 15 15; top_texture = wall_atlas1.png; top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; top_texture_scale = 2.0 0.4; separator_side_texture = wall_atlas1.png; separator_side_texture_scale = 2.0 2.0; separator_side_texture_atlas_cell = 2 0 8 8 0.0078125; separator_top_texture = wall_atlas1.png; separator_top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; separator_top_texture_scale = 0.5 0.5; separator_color = fill; separator_over_height = 0.0; separator_depth = 0.0;",,
objects.svg.2025_11_06_23_23_07.0.svg,rect,separator_side_texture_atlas_cell,2 0 8 8 0.0078125,"name = BrickWall3; color = fill; depth = 0.6; height = 2.5; side_texture = wall_atlas1.png; side_texture_scale = 2.0 2.0; side_texture_atlas_cell = 2 0 8 8 0.0078125; side_cutout_texture = cutout.png; side_cutout_texture_channel = 1; side_cutout_texture_scale = 15 15; top_texture = wall_atlas1.png; top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; top_texture_scale = 2.0 0.4; separator_side_texture = wall_atlas1.png; separator_side_texture_scale = 2.0 2.0; separator_side_texture_atlas_cell = 2 0 8 8 0.0078125; separator_top_texture = wall_atlas1.png; separator_top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; separator_top_texture_scale = 0.5 0.5; separator_color = fill; separator_over_height = 0.0; separator_depth = 0.0;",,
objects.svg.2025_11_06_23_23_07.0.svg,rect,separator_top_texture,wall_atlas1.png,"name = BrickWall3; color = fill; depth = 0.6; height = 2.5; side_texture = wall_atlas1.png; side_texture_scale = 2.0 2.0; side_texture_atlas_cell = 2 0 8 8 0.0078125; side_cutout_texture = cutout.png; side_cutout_texture_channel = 1; side_cutout_texture_scale = 15 15; top_texture = wall_atlas1.png; top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; top_texture_scale = 2.0 0.4; separator_side_texture = wall_atlas1.png; separator_side_texture_scale = 2.0 2.0; separator_side_texture_atlas_cell = 2 0 8 8 0.0078125; separator_top_texture = wall_atlas1.png; separator_top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; separator_top_texture_scale = 0.5 0.5; separator_color = fill; separator_over_height = 0.0; separator_depth = 0.0;",,
objects.svg.2025_11_06_23_23_07.0.svg,rect,separator_top_texture_atlas_cell,2 4 8 16 0.0078125 0.015625,"name = BrickWall3; color = fill; depth = 0.6; height = 2.5; side_texture = wall_atlas1.png; side_texture_scale = 2.0 2.0; side_texture_atlas_cell = 2 0 8 8 0.0078125; side_cutout_texture = cutout.png; side_cutout_texture_channel = 1; side_cutout_texture_scale = 15 15; top_texture = wall_atlas1.png; top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; top_texture_scale = 2.0 0.4; separator_side_texture = wall_atlas1.png; separator_side_texture_scale = 2.0 2.0; separator_side_texture_atlas_cell = 2 0 8 8 0.0078125; separator_top_texture = wall_atlas1.png; separator_top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; separator_top_texture_scale = 0.5 0.5; separator_color = fill; separator_over_height = 0.0; separator_depth = 0.0;",,
objects.svg.2025_11_06_23_23_07.0.svg,rect,separator_top_texture_scale,0.5 0.5,"name = BrickWall3; color = fill; depth = 0.6; height = 2.5; side_texture = wall_atlas1.png; side_texture_scale = 2.0 2.0; side_texture_atlas_cell = 2 0 8 8 0.0078125; side_cutout_texture = cutout.png; side_cutout_texture_channel = 1; side_cutout_texture_scale = 15 15; top_texture = wall_atlas1.png; top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; top_texture_scale = 2.0 0.4; separator_side_texture = wall_atlas1.png; separator_side_texture_scale = 2.0 2.0; separator_side_texture_atlas_cell = 2 0 8 8 0.0078125; separator_top_texture = wall_atlas1.png; separator_top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; separator_top_texture_scale = 0.5 0.5; separator_color = fill; separator_over_height = 0.0; separator_depth = 0.0;",,
objects.svg.2025_11_06_23_23_07.0.svg,rect,separator_color,fill,"name = BrickWall3; color = fill; depth = 0.6; height = 2.5; side_texture = wall_atlas1.png; side_texture_scale = 2.0 2.0; side_texture_atlas_cell = 2 0 8 8 0.0078125; side_cutout_texture = cutout.png; side_cutout_texture_channel = 1; side_cutout_texture_scale = 15 15; top_texture = wall_atlas1.png; top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; top_texture_scale = 2.0 0.4; separator_side_texture = wall_atlas1.png; separator_side_texture_scale = 2.0 2.0; separator_side_texture_atlas_cell = 2 0 8 8 0.0078125; separator_top_texture = wall_atlas1.png; separator_top_texture_atlas_cell = 2 4 8 16 0.0078125 0.015625; separator_top_texture_scale = 0.5 0.5; separator_color = fill; separator_over_height = 0.0; separator_depth = 0.0;",,
